,Mean Score Math,Mean Score EBRW,Median Family Income,Gend_Female,Gend_Male,Ethn_Asian,Ethn_Black,Ethn_Hispanic,Ethn_Two or More Races,Ethn_White,FRL_FRL Eligible,FRL_Not FRL Eligible,ELL_English Learners,ELL_Not English Learners,IEP_Students with IEPs,IEP_Students without IEPs
34,0.41768341573070944,0.06302963563791696,-0.03560913003321501,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
326,1.6367772617852039,1.1723764780446835,1.9800853704945849,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
213,-0.4030245114095424,-0.3605960886747982,-0.6471772051888496,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
72,-1.5944519685192309,-1.6752720392690272,-1.134616923250581,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
690,-1.0405360793207221,-1.1443036786533451,-1.0942893218555507,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
189,-0.3445495441894348,-0.6012119917968649,-1.134616923250581,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
206,0.251468741486344,0.3689457338725935,1.5925371210883437,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
593,-0.9880178293073728,-0.8573432967058595,-0.816674113852162,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
398,-0.9914288690618718,-1.1528989832046177,-0.3625449945427257,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
375,1.0717172074527743,0.8467755975117838,-0.484011729944557,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
694,-0.2603810307665561,-0.5774879944296404,-0.6308445266238624,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
165,0.5202819312306722,1.1523868135963853,0.5851939658418815,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
644,1.0711952216656055,1.5584417341699106,0.9256799044201224,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
536,0.053923621857576404,0.011793119661674428,-1.3412958804001114,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
665,-1.0280473840734883,-0.8633130607492505,-0.1561483306029606,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
499,-1.142417540548115,-1.1120532292235785,-1.3321415148834395,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
297,1.0381397848693463,0.6097524001313724,-1.4784500527446094,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
356,0.9099821483786151,0.4861378875337781,-0.3924277471764432,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
49,2.171457743304062,2.297179519885609,1.953791774385025,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
588,-0.15845296101144746,-0.17400430587317714,-0.816674113852162,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
98,0.06302733330940334,0.0957425105683158,-0.7310989436919076,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
395,-0.7371800725454469,-0.3724657949598904,-0.3625449945427257,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
223,-0.5901579423859257,0.0597893422554922,-1.229023838116347,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
271,-1.3036131596373413,-1.6692312066060766,-1.3020167966413518,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
346,0.19390744562905757,0.7655422951232002,-0.32629048088859347,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
353,0.09710766881198163,0.19134525358192098,-0.31144992357522233,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
387,-1.0904590554830242,-1.0690452517067215,-1.556685599450968,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
436,0.7096066671346783,0.5398388068616463,0.16324627244567944,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
94,-0.34365930029746294,-0.29656815381003876,-1.2713678195811287,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
625,-0.5397503549026677,-1.156163152433029,0.051942092595395783,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
548,0.5350114210796779,0.7338804134995155,-0.13320192540918835,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
521,-1.230201651877324,-0.8947328715038882,-0.7298487880486617,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
66,-1.8589815821340046,-2.131786393368952,-1.6452853397158498,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
211,-0.0507690598384163,-0.016831133571976277,-0.7043617439670026,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
619,0.9130683272041182,1.0809137968367946,-0.39222610916946804,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
17,0.5921964993169904,-0.1071429485872704,1.0872726032100088,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
124,1.4123887692552706,1.787036900398378,0.33080745624203034,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
591,-0.6720702720462293,-0.8277432166574141,-0.816674113852162,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
329,0.49112981590452404,0.07329731529347282,1.4023521529093808,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
430,-0.5917945523691631,-0.308396357625607,0.16324627244567944,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
545,0.04893825606253409,-0.4040392136782381,-1.3020974518441417,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
117,-1.0566399231921453,-1.082204409006658,1.9429436496097618,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
706,0.5318653164517283,0.3112235250680026,0.6107616651263308,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
667,0.8765334161080621,0.6573185025238322,-0.1561483306029606,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
241,-1.1212378819416975,-0.93627684350172,-1.0783195917031188,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
208,-0.39294643940759266,0.13752692622111393,-0.7043617439670026,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
268,1.6998354021117539,2.0564931547040364,-0.36274663254970085,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
460,1.2397199053013128,1.4466739496123846,1.5925371210883437,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
61,-0.9891162997367823,-0.9095197089946465,-0.6776648718434926,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
37,-1.544301562604765,-1.652316875149822,-1.0557764625232966,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
582,-1.3465621209221774,-1.5710189594407316,-1.5495476140040478,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
311,-1.014346792412468,-1.1829441772387592,1.4684087639944403,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
360,0.03881173179134359,0.011630481859216654,-0.3291940681890356,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
524,-0.5694548260981714,-0.5444281647651509,-0.7298487880486617,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
348,-0.32047734935049543,-0.07928404971815141,0.5311146523711459,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
284,-0.9146804745854831,-1.2953354586257086,-0.11340107312422848,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
511,0.9070674239323079,1.0483380473654886,-0.02653541971933319,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
328,0.5594021892167388,0.6151129126472198,1.4023521529093808,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
293,-0.26700930119860944,-0.7896859708808415,0.9744763021081091,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
443,0.7780480035882499,0.6529655495755392,-0.3512129385507222,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
51,-0.8769153915891661,-0.7993513031415658,-0.9529410789659695,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
699,0.11938364229690981,-0.5734766905269819,-0.6308445266238624,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
439,-0.3340284800115855,-0.3391496875460553,-0.3512129385507222,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
633,-0.384715253903742,-0.22156342608546253,0.32052391788629764,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
407,-1.6189598591923675,-1.5050626954130213,-0.3625449945427257,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
310,0.9929064316030686,0.5516940541716919,1.4684087639944403,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
406,0.0601123518100581,0.3954837366746425,-0.3625449945427257,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
129,-0.8896857867291982,-0.4618978923147983,-1.1317133359501388,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
334,1.119708126824936,1.1106023979435873,1.5527337785114488,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
331,2.0292363357620045,1.3095704998565232,1.5527337785114488,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
240,-0.7472958809179278,-0.9878252822255422,-1.4784500527446094,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
147,0.43663947101667744,0.6987751972695567,1.44796267008716,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
589,-0.5181471031241337,-0.38374201593073287,-0.816674113852162,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
294,1.1878743976223154,0.9723893825913165,0.9744763021081091,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
